ReefID,ReefName,X_COORD,Y_COORD,Area_HA,PReef,OutbreakStaus,Paired,Pairing,Region,Zone,MgmtArea
20-328b,U/N Reef (20-328b),150.9172363,-20.60783577,32.18945313,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-413,U/N Reef (20-413),151.5678864,-20.97740173,223.0765686,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-414,U/N Reef (20-414),151.5887451,-20.95644569,67.86634827,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-415,U/N Reef (20-415),151.6156311,-20.92254066,72.64627838,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-416,U/N Reef (20-416),151.6507721,-20.98627472,195.6860809,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-417,U/N Reef (20-417),151.6612244,-20.94258499,2492.002197,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-418,U/N Reef (20-418),151.663147,-20.90677071,498.7584229,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-419,U/N Reef (20-419),151.7044678,-20.92920494,25.74863434,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-420,U/N Reef (20-420),151.7232971,-20.95382118,102.8351898,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-421,U/N Reef (20-421),151.7316742,-20.97829056,330.428772,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-422,U/N Reef (20-422),151.7663422,-20.97468758,137.3546295,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-573,U/N Reef (20-573),151.4535675,-20.91462517,171.6017609,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-574,U/N Reef (20-574),151.4592285,-20.90550995,9.1277771,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-576,U/N Reef (20-576),151.4718018,-20.90851784,9.65300751,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-579,U/N Reef (20-579),151.3386383,-20.99990273,21.89276123,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-581,U/N Reef (20-581),150.4567871,-20.74164963,318.0463867,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-031,Prudhoe Island Reef (21-031),149.6825104,-21.31558609,103.5167007,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-032,Prudhoe Shoal (21-032),149.6650085,-21.32733536,291.5885315,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-033,Reid Reef (21-033),149.6579437,-21.37103653,12.87255287,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-034,Double Island Reef (21-034),149.8296204,-21.37520409,67.06193542,Not Actioned,No Outbreak,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-328c,U/N Reef (20-328c),150.9199829,-20.60360146,61.08100891,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-328d,U/N Reef (20-328d),150.9233398,-20.60908508,4.49388552,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-328e,U/N Reef (20-328e),150.9212494,-20.61368942,21.18358803,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-328f,U/N Reef (20-328f),150.9205017,-20.6217823,7.04878283,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-329,U/N Reef (20-329),150.9929962,-20.6258564,36.22144318,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-330,U/N Reef (20-330),150.9552155,-20.63089561,19.60962868,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-331,U/N Reef (20-331),150.9815521,-20.64595985,12.9350071,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-332,U/N Reef (20-332),150.6989441,-20.66161537,19.84248734,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-333,U/N Reef (20-333),150.7353973,-20.6450882,274.4634094,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-334,U/N Reef (20-334),150.7524414,-20.63508606,60.08016205,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-423,U/N Reef (20-423),151.8352509,-20.93555069,84.61061096,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-424,U/N Reef (20-424),151.8523254,-20.95568848,302.9850769,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-425,U/N Reef (20-425),151.8709564,-20.9168663,595.3254395,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-426,U/N Reef (20-426),151.8871613,-20.90622902,144.5018005,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-427,U/N Reef (20-427),151.8963318,-20.9503479,29.77626038,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-428,U/N Reef (20-428),151.9126282,-20.89767838,80.76525879,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-429,U/N Reef (20-429),151.9177551,-20.88763618,875.9585571,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-430,U/N Reef (20-430),151.9979858,-20.88562012,78.43553925,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-431,U/N Reef (20-431),152.0014648,-20.89506721,11.24400139,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-432,U/N Reef (20-432),152.0064392,-20.89038467,15.70492554,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-590,U/N Reef (20-590),150.3713379,-20.09990501,32.97019577,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-591,U/N Reef (20-591),150.3728027,-20.11018944,16.33380699,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-594,U/N Reef (20-594),150.3819885,-20.07411194,1.38313007,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-595,U/N Reef (20-595),150.386795,-20.07428169,1.28284633,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-035,Lloyd Shoal (21-035),149.8076019,-21.38792419,80.34079742,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-036a,Viscount Shoals (No 1) (21-036a),149.567749,-21.41855431,604.0322266,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-036b,Viscount Shoals (No 2) (21-036b),149.6049194,-21.41143227,612.2748413,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-036c,Viscount Shoals (No 3) (21-036c),149.5762024,-21.47437286,101.2337341,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-037,Renou Reef (21-037),149.8213501,-21.43399429,9.83414173,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-335,U/N Reef (20-335),150.873764,-20.67168617,3423.320557,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-336,U/N Reef (20-336),150.7761231,-20.68308258,76.59777069,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-337,U/N Reef (20-337),150.8342285,-20.6973896,171.3481903,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-338,U/N Reef (20-338),150.9825287,-20.67941666,887.5603638,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-433,U/N Reef (20-433),152.0533295,-20.89993668,877.1624756,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-434,U/N Reef (20-434),152.0632019,-20.89255142,7.98985338,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-435,U/N Reef (20-435),152.0953674,-20.98147583,34.18106079,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-436,U/N Reef (20-436),152.0977936,-20.93041801,72.86393738,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-437,U/N Reef (20-437),152.0980835,-20.91884804,79.73938751,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-438,U/N Reef (20-438),152.1115723,-20.91273308,71.55812073,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-439,U/N Reef (20-439),152.1171875,-20.91879845,198.1601105,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-440,U/N Reef (20-440),152.1188049,-20.95344162,14.82696533,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-441,U/N Reef (20-441),152.1287537,-20.97584534,15.13319111,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-442,U/N Reef (20-442),152.1327667,-20.91207886,25.87093925,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-443,U/N Reef (20-443),152.1602936,-20.92708778,33.96472549,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-596,U/N Reef (20-596),150.3892059,-20.10351753,21.24582291,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-597,U/N Reef (20-597),150.3967896,-20.07800102,4.45972586,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-598,U/N Reef (20-598),150.4033051,-20.10764122,2.47511244,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-599,U/N Reef (20-599),150.4061737,-20.04434967,83.66815186,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-600,U/N Reef (20-600),150.4095306,-20.14569473,19.30231857,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-601,U/N Reef (20-601),150.4130096,-20.14537239,1.27233016,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-602,U/N Reef (20-602),150.4143829,-20.13697052,17.29983521,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-603,U/N Reef (20-603),150.4249725,-20.03649902,101.9248581,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-604,U/N Reef (20-604),150.4319611,-20.06311798,12.78672028,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-605,U/N Reef (20-605),150.4887695,-20.23344612,85.68215942,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-039,Knight Reef (21-039),149.713974,-21.44830132,66.19978333,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-040,Minster Reef (21-040),149.8482056,-21.44401741,45.73698044,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-041,Festing Shoal (21-041),149.7000732,-21.46792221,75.32642365,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-043,Beaver Shoal (21-043),149.825058,-21.46681976,59.78995514,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-044,Beverlac Reef (21-044),149.873764,-21.45638275,24.33036041,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-339a,U/N Reef (20-339a),150.8839722,-20.7258606,2101.421387,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-339b,U/N Reef (20-339b),150.9378357,-20.70666695,2864.527344,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-340,U/N Reef (20-340),150.760025,-20.7081089,328.4613037,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-341,U/N Reef (20-341),150.8203583,-20.71379089,18.7252903,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-184,U/N Reef (20-184),150.7057343,-20.32145309,9.94738197,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-185a,U/N Reef (20-185a),150.5844269,-20.35409737,1586.42041,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-185b,U/N Reef (20-185b),150.598999,-20.37162781,426.0292053,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-185c,U/N Reef (20-185c),150.6564636,-20.3503933,2371.086182,Not Actioned,Potential,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-186,U/N Reef (20-186),150.7129059,-20.35417557,1111.663086,Not Actioned,No Outbreak,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-187,Muirhead Reef (20-187),150.7524109,-20.37828827,2281.355957,Not Actioned,No Outbreak,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-188,U/N Reef (20-188),150.8091583,-20.3495388,34.40366745,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-189,U/N Reef (20-189),150.6837616,-20.37080765,7.13440323,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-237a,Goldsmith Island Reef (No 1) (20-237a),149.1583557,-20.66488457,4.01556492,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-289,Calder Reef (20-289),149.6203156,-20.7711544,67.00247192,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-290b,Scawfell Reef (No 2) (20-290b),149.5908508,-20.86450386,45.31352234,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-291,Three Rocks Reef (20-291),149.7386322,-20.95089912,26.95448303,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-190,U/N Reef (20-190),150.8527527,-20.3475399,369.8085632,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-191,U/N Reef (20-191),150.8619537,-20.33255577,177.6098633,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-192,U/N Reef (20-192),150.5829926,-20.39775848,498.2598877,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-193,U/N Reef (20-193),150.6151581,-20.39672852,474.6628113,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-194a,U/N Reef (20-194a),150.6852722,-20.41614914,3948.102295,Not Actioned,Potential,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-194b,U/N Reef (20-194b),150.722229,-20.40675163,22.23682594,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-237c,Goldsmith Island Reef (No 3) (20-237c),149.1422882,-20.69530296,7.08172035,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-237e,Goldsmith Island Reef (No 5) (20-237e),149.1379242,-20.69109726,8.25459003,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-292,Derwent Reef (20-292),149.782135,-20.98659897,52.08163452,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-293,Skull Rock Reef (20-293),149.7980652,-20.98820686,8.19697571,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-194c,U/N Reef (20-194c),150.7517853,-20.4134388,181.4802856,Not Actioned,No Outbreak,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-197,U/N Reef (20-197),150.7261963,-20.44673729,471.2623291,Not Actioned,No Outbreak,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-238,Silversmith Reef (20-238),149.1114044,-20.5873909,24.34108925,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-239,Pincer Reef (20-239),149.0974121,-20.6816349,9.42418385,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-118,U/N Reef (20-118),150.427063,-20.05322075,155.6633148,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-119,U/N Reef (20-119),150.4166412,-20.08670807,2089.673096,Not Actioned,No Outbreak,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-121,U/N Reef (20-121),150.3946228,-20.08385849,25.83173752,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-122,U/N Reef (20-122),150.4666748,-20.07352638,8.2343998,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-200,U/N Reef (20-200),150.6009827,-20.51828766,8124.989746,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-201,U/N Reef (20-201),150.7172546,-20.48584747,155.1659851,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-202,U/N Reef (20-202),150.8294525,-20.49589348,73.82408905,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-241,Anchorsmith Reef (20-241),149.0638123,-20.61575127,8.10494423,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-242,Blackcombe Reef (20-242),149.1863098,-20.60095024,25.35857201,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-243,Anvil Reef (20-243),149.0724945,-20.62575722,4.34623289,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-244,Carondelet Reef (20-244),149.1816254,-20.61571884,13.09392166,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-123,U/N Reef (20-123),150.4501038,-20.07737732,19.20324898,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-124,U/N Reef (20-124),150.4816895,-20.08843803,12.79993439,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-125,U/N Reef (20-125),150.427002,-20.12101555,543.5218506,Not Actioned,Potential,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-126,U/N Reef (20-126),150.3855896,-20.15007591,2379.586426,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-245,Blacksmith Reef (20-245),149.0710602,-20.64455032,6.19683027,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-246,Hammer Reef (20-246),149.0617981,-20.64608002,13.26203346,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-130,U/N Reef (20-130),150.3690796,-20.17415047,193.0092773,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-131,U/N Reef (20-131),150.4460144,-20.14126396,1283.746948,Not Actioned,No Outbreak,NA,,,Habitat Protection,Mackay/Capricorn Management Area
20-247,Ladysmith Reef (20-247),149.0882263,-20.66256714,1.66308427,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
